identifier,entityName,attributeName,attributeLabel,attributeDefinition,attributeUnit,propertyURI,valueURI,viewURL,query_datetime_utc,status,assigned_valueURI
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120105.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120105.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120106.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120106.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120107.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120107.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120124.191113.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120124.191113.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120125.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120125.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120126.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120126.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120127.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120127.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120128.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120128.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120129.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120129.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120130.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120130.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120131.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120131.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120201.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120201.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120202.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120202.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120203.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120203.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120204.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120204.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120205.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120205.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120206.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120206.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120207.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120207.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120208.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120208.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120209.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120209.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120210.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120210.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120211.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120211.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120212.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120212.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120213.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120213.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120214.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120214.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120215.053039.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120215.053039.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120221.180923.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120221.180923.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120222.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120222.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120223.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120223.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120224.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120224.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120225.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120225.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120226.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120226.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120227.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120227.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120228.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120228.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120229.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120229.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120301.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120301.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120302.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120302.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120303.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120303.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120304.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120304.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120305.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120305.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120306.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120306.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120307.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120307.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120308.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120308.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120309.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120309.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120310.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120310.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120311.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120311.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120312.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120312.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120313.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120313.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120314.000000.cdf,base_time,NA,Time since 1970-01-01 00:00:00,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
doi:10.18739/A2BN9X32Q,smtFM02.qc.20120314.000000.cdf,time_offset,NA,Time since base_time,second,NA,NA,https://search.dataone.org/view/doi:10.18739/A2BN9X32Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002054
